EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
232826759,BARTASH FOUNDATION,% DAVID BARTASH,325 E 72ND ST,NEW YORK,NY,10021-4685,0000,03,3,1200,199608,1,04,602000000,1,01,202412,4,3,00,1,12,145157,50629,,T20Z,
232856761,AMERICAN INSTITUTE OF CHEMICAL ENGINEERS,% THOMAS MILLER,1 RIVERFRONT PLZ,CORNING,NY,14831-0001,2603,03,9,2800,197502,1,16,328924040,5,01,202412,0,0,02,0,12,0,0,0,,112 TWIN TIERS LOCAL SECTION
232864283,LAMPLIGHTER MINISTRIES INTERNATIONAL INC,,23 STATE ST,MOUNT MORRIS,NY,14510-1144,0000,03,3,1700,199704,1,16,995005007,1,01,202312,6,6,01,0,12,3463208,2320660,2077768,X20,
232868322,ELEANOR AND HOWARD MORGAN FAMILY FOUNDATION,% HOWARD L MORGAN TRUSTEE,812 5TH AVE APT 11A,NEW YORK,NY,10065-7269,0000,03,3,1000,199701,1,04,602000000,2,01,202412,4,2,00,1,12,478743,23693,,T20Z,
232868994,EDWIN M GILBERG FAMILY FOUNDATION,% DAVID GILBERG SULLIVAN & CROMWELL,125 BROAD STREET 32ND FLOOR,NEW YORK,NY,10004-2428,0000,03,3,1000,199701,1,04,602000000,2,01,202412,5,4,00,1,12,537740,104976,,X30Z,
232875157,BRADFORD REGIONAL MEDICAL SERVICES,,515 MAIN ST,OLEAN,NY,14760-1513,0000,03,3,1000,199804,1,12,154000000,1,01,202312,5,6,01,0,12,967877,3481833,3481833,E32Z,
232885523,ANCIENT ORDER OF HIBERNIANS LADIES DIVISION 4 LACKAWANNA PA,% C PARISI,2109 HOMECREST AVE,BROOKLYN,NY,11229-4111,0000,10,3,1000,201708,1,00,036319000,5,01,202412,0,0,02,0,12,0,0,0,Y42,
232890891,ANCIENT ORDER OF HIBERNIANS LADIES,% C PARISI,2109 HOMECREST AVE,BROOKLYN,NY,11229-4111,0000,10,3,1000,201612,0,00,036319000,5,01,202412,0,0,02,0,12,0,0,0,,
232906951,ASSOCIATION OF INSPECTORS GENERAL,% JOHN JAY COLLEGE,524 W 59TH ST RM 53334-HH,NEW YORK,NY,10019-1007,0000,03,3,2000,199803,1,16,995205123,1,01,202312,5,6,01,0,12,556001,1044475,1044475,B99,
232911989,H E L P USA INC,,115 E 13TH ST,NEW YORK,NY,10003-5305,8201,03,9,1000,199705,1,15,994603000,1,01,,0,0,01,0,06,,,,,PHILADELPHIA GROUP II INC
232914573,NEW LIFE GOSPEL TABERNACLE,% VICKI BRYANT,PO BOX 12,W CLARKSVILLE,NY,14786-0012,0000,03,3,1000,199906,1,10,000000000,1,01,,0,0,06,0,12,,,,X200,
232916603,NEW ATLANTIC INDEPENDENT BOOKSELLERS ASSOCIATION INC,% DAVID DASHNER,2667 HYACINTH ST,WESTBURY,NY,11590-5607,0000,06,3,2000,200003,2,00,000000000,1,01,202412,5,4,01,0,12,832664,461716,245771,S41,
232943819,TURNER DANCE INDUSTRIES,% SUSAN RADIN,44 MALONE AVE,E ATLANTC BCH,NY,11561-1009,0000,03,3,1200,199806,1,15,994090000,1,01,202412,0,0,02,0,12,0,0,0,A60,
232962933,PAMET RIVER FOUNDATION,% DON TULLOCH,CO BESSEMER TR-1225 FRANKLIN AVE,GARDEN CITY,NY,11530-0000,0000,03,3,1000,199807,1,04,602000000,2,01,202312,4,2,00,1,12,383475,20914,,T20Z,
232965789,KENS KREW INC,% GLADWYNE,1 ROCKEFELLER PLZ RM 1506,NEW YORK,NY,10020-2054,0000,03,3,1000,199909,1,15,000000000,1,01,202412,6,6,01,0,12,1210829,1338672,1211163,P82,
232966565,GBH FOUNDATION,% BROWN BROTHERS HARRIMAN TRUST CO,140 BROADWAY 4TH FLOOR,NEW YORK,NY,10005-1101,0000,03,3,1000,199903,1,04,000000000,2,01,202412,6,4,00,1,12,1416458,238852,,T30,
232977021,METANEXUS INSTITUTE,% WILLIAM GRASSIE,252 7TH AVE APT 8X,NEW YORK,NY,10001-7338,0000,03,3,2000,199907,1,15,000000000,1,01,202408,0,0,02,0,08,0,0,0,X030,
232993730,MIREMBE PROJECT,% RACHEL E YASSKY,20 PLAZA ST E APT C11,BROOKLYN,NY,11238-4930,0000,03,3,1000,200003,1,15,000000000,1,01,202312,2,3,01,0,12,10756,57674,57674,P20,
233005222,VALLEY ASA SOFTBALL,% WILLIAM NUDGE,PO BOX 635,WAVERLY,NY,14892-0635,0000,03,3,2000,201702,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,N63,
233005286,FOR THE LOVE OF LORI TR,% RODNEY MOLL,790 FIVE MILE LINE RD,OGDENSBURG,NY,13669-5109,0000,03,3,1000,199910,1,15,000000000,2,01,202504,0,0,02,0,04,0,0,0,T30,MOLL RODNEY W ET AL TTEE
233025610,DE LA COUR FAMILY FOUNDATION,% WILLIS S DE LA COUR,PO BOX 94,GLEN COVE,NY,11542-0094,0000,03,3,1280,200004,1,04,000000000,1,01,202412,7,6,00,1,12,7928760,2142842,,T20,
233034703,SCRANTON COMMUNITY KOLLEL,,4 ANN BLVD,SPRING VALLEY,NY,10977-6317,0000,03,3,7000,200008,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,KOLLEL ZICHRON ELIYAHU
233043992,DOWN TO EARTH DESIGN FOUNDATION,% WILLIAM C HEASOM,PO BOX 5756,ASTORIA,NY,11105-5756,0000,03,3,2000,200201,1,03,000000000,1,01,202212,1,1,00,1,12,760,1,,C30,
233047532,BROTHERHOOD AWARENESS SOCIETY INC,% FELIX ESCALIER,PO BOX 597,DEER PARK,NY,11729-0597,0000,03,3,7000,200007,0,10,000000000,1,01,,0,0,06,0,03,,,,,
233051596,THE THOMAS J MILES AND RUTH S MILES MEMORIAL FUND,% ALLFIRST TRUST CO OF PA,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,3,1000,200111,1,04,000000000,2,01,202404,4,3,00,1,04,300126,74567,,T22,MYERS MICHAEL L TTEE
233059449,INTERNATIONAL GOSPEL MISSIONS A BAPTIST MISSION AGENCY INC,% GARY NEWHART,990 CALKINS RD,ROCHESTER,NY,14623-5358,0000,03,3,7000,200209,1,15,000000000,1,01,200612,0,0,13,0,12,,,,X20,
233061147,GENESEE VALLEY CONSERVANCY INC,,1 MAIN ST,GENESEO,NY,14454-1213,0000,03,3,1000,199009,1,15,352350000,1,01,202312,7,7,01,0,12,7558604,7316694,7070027,C023,
233066704,CAMP BRAVEHEARTS INC,% KAREN HAAG,19 CAMBRIDGE RD,ALBANY,NY,12203-3001,0000,03,3,1000,201808,1,15,000000000,1,01,202312,4,4,01,0,12,219896,139665,139665,E80,
233069847,MIDDENDORF FAMILY FOUNDATION,% DEUTSCHE BANK TRUST CO NA,PO BOX 1297,NEW YORK,NY,10008-1297,0000,03,3,1000,200103,1,04,000000000,2,01,202412,7,7,00,1,12,6838917,5459799,,T21,
233077157,EDWIN ALLEN HIGH SCHOOL ALUMNI ASSOCIATION,% COLLIN BURRELL,24214 MERRICK BLVD,ROSEDALE,NY,11422-1458,0000,03,3,1000,202105,1,16,000000000,1,01,202312,2,3,01,0,12,16931,56709,26078,B84,
233096304,MISSION OF ANGELS FOUNDATION INC,,PO BOX 58,SOUTHAMPTON,NY,11969-0058,0000,03,3,7000,200811,1,16,000000000,1,01,202312,1,2,02,0,12,3242,19478,19478,X20,
233099825,NATIONAL ASSOCIATION OF INDEPENDENT REVIEW ORGANIZATIONS INC,% WINIFRED HAYES,230 WASHINGTON AVENUE EXT STE 101,ALBANY,NY,12203-5319,0000,06,3,2000,201405,2,00,000000000,5,01,202312,4,4,01,0,12,130095,181921,181921,R99,
233755669,FAITH EXCHANGE FELLOWSHIP INC,,95 LEONARD STREET 1ST FLOOR,NEW YORK,NY,10013-3409,0000,03,3,1000,199508,1,10,001000000,1,01,,0,0,06,0,12,,,,X20Z,
234230007,ADIRONDACK TRI-COUNTY NURSING AND REHABILITATION CENTER INC,% KAREN SMITH,3963 STATE RTE 28,NORTH RIVER,NY,12856-0000,0000,03,3,1000,200307,1,12,152000000,1,01,202312,1,0,02,0,12,1505,0,0,E91,
236207344,BENJAMIN & FREDORA K WOLF MEMORIAL FOUNDATION,% SUE GLEEKSMAN,325 RIVERSIDE DR APT 73,NEW YORK,NY,10025-4160,0000,03,3,1000,195603,1,04,602000000,1,01,202405,6,6,00,1,05,3551825,3859964,,,
236216167,MARGARET O MCCORMICK CHARITABLE TR ET AL,,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,199306,1,04,602000000,2,01,202412,6,5,00,1,12,3609322,922514,,,DAUPHIN DEPOSIT TRUST CO TR UA
236242523,DANIEL M AND WILMA T HORNER FOUNDATION,% DAUPHIN DEPOSIT TRUST CO CO TRUST,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,195805,1,04,161180030,2,01,202412,5,4,00,1,12,658612,179580,,,
236242538,JOSEPH T AND HELEN M SIMPSON FOUNDATION,% DAUPHIN DEPOSIT TRUST CO COTRUSTE,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1270,195801,1,04,059602000,2,01,202412,6,6,00,1,12,3229700,1006805,,,
236243877,JAMES T HAMBAY FOUNDATION CO-TTEE UW DAUPHIN DEPOSIT TRUST CO,% MANUFACTURERS & TRADERS TRUST CO,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,92,3,1000,197012,0,00,909000000,6,12,202312,6,4,00,1,12,2119333,344916,,,
236251768,FRED J ROSENAU FOUNDATION,% PATRICIA L TIEGER,115 NORTH RD,TIVOLI,NY,12583-5309,0000,03,3,1200,194406,1,04,602000000,2,01,202312,4,4,00,1,12,254601,179262,,,
236259906,REBBES PARTNERSHIP FOUNDATION,% JAMES CADUGAN,31 E 62ND ST,NEW YORK,NY,10065-8014,0000,03,3,1200,195308,1,04,602040000,1,01,202504,1,1,00,1,04,1,6291,,,
236262592,HENDERSONBR TW,% DAUPHIN DEPOSIT BANK,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,197401,0,04,909000000,6,12,202412,4,4,00,1,12,311069,103442,,,
236266566,CARL AND NELLIE NAUGLE FOUNDATION INC,% THE PEOPLES NATL BANK TRUSTEE,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1270,196004,1,04,059602029,1,01,202412,4,4,00,1,12,406731,128462,,,
236266569,ROBERT M CURRENS AND GRACE A CURRENS TRUST,,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,195909,1,04,602000000,2,01,202412,3,3,00,1,12,88734,27860,,,
236285922,HARRY MILLER TR 6945,,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,197404,1,17,561000000,1,01,202412,6,4,01,0,12,1598295,483434,124613,,
236291605,CHILMARK FOUNDATION,% FG ASSET MGMT INC,CARRET ASSET MGMT 360 MADISON AVE,NEW YORK,NY,10017-0000,0000,03,3,1000,196501,1,04,602000000,2,01,202412,6,4,00,1,12,1324407,453986,,,
236297326,HYMAN KORMAN FAMILY FOUNDATION,% BROWN BROTHERS HARRIMAN TR CO N A,C/O BBH CO 140 BROADWAY PB-TAX S,NEW YORK,NY,10005-0000,0000,03,3,1000,194909,1,04,154600602,2,01,202412,3,1,00,1,12,25493,14,,,
236297364,EASTERN ATLANTIC STATES INSULATION CONTRACTORS ASSOCIATION INC,,510 BROADHOLLOW RD STE 305A,MELVILLE,NY,11747-3665,0000,06,3,2000,196105,2,00,920000000,1,01,202412,4,4,01,0,12,310126,391953,380202,,
236390691,PENNSYLVANIA MEAT PACKERS ASSOCIATION,% KEVIN SALVA,651 PLYMOUTH AVE N,ROCHESTER,NY,14608-1630,0000,06,3,2000,201703,2,00,200279000,5,01,202312,0,0,02,0,12,0,0,0,K03,
236395395,FUND FOR THE ADVANCEMENT OF EDUCATION IN INDIA INC,,24 PLEASANT RIDGE RD,VALHALLA,NY,10595-1639,0000,03,3,1000,196507,1,04,927030000,1,01,202412,4,1,00,1,12,154837,6812,,,
236402643,MARTIN F HATCH FUND FBO RELIGIOUS & CHARITY USES,% MARTIN F HATCH,696 SNYDER HILL RD,ITHACA,NY,14850-8711,0000,03,3,1000,196511,1,04,602000000,2,01,202312,5,3,00,1,12,848069,52039,,,
236404061,UKRAINIAN NATIONAL WOMENS LEAGUE OF AMERICA INC,,203 2ND AVE,NEW YORK,NY,10003-5706,1874,03,6,1000,196706,1,16,120000000,1,01,202312,6,6,01,0,12,2562628,1183269,1183269,,
236407935,FRANCIS A HOODNER TRUST 6400,,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,199308,1,04,560000000,1,01,202412,5,4,00,1,12,723203,223934,,,
236410940,ELMIRA M QUICKEL TR 7332,% YORK BK & TR CO TTEE,PO BOX 1504,BUFFALO,NY,14240-1504,0000,91,3,1000,197407,2,00,909928000,2,12,202412,4,3,01,0,12,246416,77798,19615,,
236413875,PI KAPPA ALPHA FRATERNITY,,30 RICHARDS RD,PRT WASHINGTN,NY,11050-3416,0355,07,9,1000,194103,2,00,036034000,5,01,202406,5,4,01,0,06,884114,376583,376583,,BETA ALPHA ALUMNI ASSOC
236419138,THE COOPER FOUNDATION,% E S COOPER,2318 LINDENMERE DR,MERRICK,NY,11566-4312,0000,03,3,1000,196701,1,04,059602029,2,01,202407,4,4,00,1,07,262733,140768,,,
236421020,ELIZABETH S BONHAM TRUST 5276,% ALLFIRST TRUST MC 402-130,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,197307,1,17,000000000,5,01,202412,6,4,01,0,12,1453002,394416,115409,,
236424440,TOASTMASTERS INTERNATIONAL,% SPEAKEASY CLUB,6350 SENECA ST APT C,ELMA,NY,14059-9043,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,2325 SPEAKEASY CLUB
236434431,ALPHA IOTA SORORITY,% JACKIE ELLIOTT,8133 DUNCOWING LN,CLAY,NY,13041-9134,0681,07,9,1000,194408,2,00,036279319,5,01,202408,0,0,02,0,08,0,0,0,,DISTRICT 1
236467156,BERTIE K KELLOGG TRUST,% DEUTSCHE BANK TRUST COMPANY,PO BOX 1297,NEW YORK,NY,10008-1297,0000,03,3,1000,201206,1,24,000000000,2,01,202412,7,6,01,0,12,9597070,4134659,777348,B11,
236471389,ANNE MCCORMICK TRUST UNDER WILL,% DAUPHIN DEPOSIT BANK & TRUST,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,0,1000,000000,0,04,928000000,5,12,202312,7,6,00,1,12,7930345,1390698,,,
236485096,CHARLES G GLAZER SCHOLARSHIP FUND,,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,2000,197401,1,04,040000000,2,01,202412,3,3,00,1,12,51867,99707,,,
236492070,MIRIAM WENDLE SCHOLARSHIP TR UW,% KEYSTONE FINANCIAL,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,197205,1,04,040000000,2,01,202412,4,3,00,1,12,141010,34745,,,
236508094,RICHARD E EINSTEIN SURVIVING TRUSTEE U/W TRUST 2 CHARITABLE,% DAUPHIN DEPOSIT TR CO,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,197308,0,04,909000000,2,12,202412,5,4,00,1,12,643456,208397,,,
236508132,TR UW GEO L LEECH KING ST FERDINAND III COLLEGE SCHOLARSHIP FOUNDATION,% DAUPHIN DEPOSIT TRUST CO,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,196710,1,04,059561921,2,01,202412,6,3,00,1,12,1737907,80572,,,
236508184,ANNE MCCORMICK TR U/W CHARITABLE PURPOSES,,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,92,3,1000,197502,0,00,909000000,2,12,202312,4,3,00,1,12,174334,53775,,,
236508188,VANCE C MCCORMICK TR U/W LOCAL CHARITIES,% LARRY HARTMAN,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,92,3,1000,197309,0,00,909000000,2,12,202312,5,4,00,1,12,537960,115937,,,
236542778,EDWILLB & RACHEL H MILLER TRUST,% DAUPHIN DEPOSIT BK & TR CO TTEE,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,3,1000,197805,1,04,001150061,2,01,202403,3,2,00,1,03,99261,20692,,,
236574828,HELEN K SEIDEL C T W,% M & T INVESTMENT GROUP,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200703,1,04,000000000,2,01,202412,4,3,00,1,12,182709,60245,,T22,
236608535,GLENN E TODD TR FBO UNITED CHURCH OF CHRIST,% M & T INVESTMENT GROUP,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200611,1,04,000000000,2,01,202412,6,4,00,1,12,1098027,330718,,T20,
236608537,GLENN E TODD TUW,% MANUFACTURERS AND TRADERS TRUST,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200506,1,04,000000000,2,01,202412,5,4,00,1,12,775811,204324,,T20,
236626269,ELIZABETH ADAMS TR FUND E ST IN THE WILL OF ELIZ ADAMS DECD,% FRMRS TR CO OF CARLISLE PA TTEES,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,197902,1,04,040000000,2,01,202412,6,4,00,1,12,1584394,490453,,,
236627730,ANNA C BOHORAD TRUST B,% M & T BANK ONE,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,3,1000,197601,1,04,909602903,2,01,202402,5,5,00,1,02,867840,555136,,,
236632950,PAULINE M OROSKY TRUST UW,% MANUFACTURERS & TRADERS TR CO,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,201311,1,04,000000000,2,01,202410,4,3,00,1,10,285181,78505,,T90,DAUPHIN DEPOSIT TR CO TTEE
236633304,EVELYN KEEN LIVINGOOD TR 03-31-76,% ALLFIRST TRUST,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200107,1,04,000000000,2,01,202412,5,4,00,1,12,764289,246811,,T20,
236633341,H CLARK WITMAN TRUST UW,% ALLFIRST TRUST CO OF PA,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200112,1,04,000000000,1,01,202412,3,3,00,1,12,85280,29877,,T22,
236638926,CHARLES H EMIG TRUST,% DAUPHIN DEPOSIT BANK & TRUST CO,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,198202,1,04,602119000,1,01,202412,4,3,00,1,12,147660,51472,,,
236640915,ROMAINE H YAGEL TRUST,,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,197902,1,04,153602000,2,01,202412,4,3,00,1,12,160919,51174,,,
236642645,RACHEL H MILLER TRUST U-W,% DAUPHIN DEPOSIT BANK &TR,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,3,1000,197803,1,04,602000000,2,01,202403,5,3,00,1,03,595328,94856,,,
236642732,AMELIA K SMITH TR,,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,198103,1,04,000000000,5,01,202409,5,4,00,1,09,629592,167700,,,
236651072,VERBIE C EMIG FBO YORK HOSPITAL TR UW,% DAUPHIN DEPOSIT BK & TR CO TTEE,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,197805,1,04,602162000,2,01,202411,5,4,00,1,11,965758,307572,,,
236657558,EDWILL B MILLER TRUST UW,% DAUPHIN BANK & TR CO,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,3,1000,197803,1,04,602000000,2,01,202403,6,4,00,1,03,3233346,396003,,,
236662736,PERCY EDWARD DECKARD TRUST UW,,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,3,1200,199605,1,04,602000000,2,01,202408,5,3,00,1,08,760614,32977,,T20Z,DAUPHIN DEPOSIT TRUST CO CO-TTEE
236674430,DAVID ROY DETWILER RESIDUAL TRUST,% M & T INVESTMENT GROUP,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200608,1,04,000000000,2,01,202412,5,4,00,1,12,550559,227205,,T22,NORTHERN CENTRAL BANK TTEE UW
236677121,NINA & PHILIP FRIEDMAN MEMORIAL SCHOLARSHIP FUND,% DAUPHIN DEPOSIT BK & TR CO TTE,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,3,1000,198002,1,04,040602000,2,01,202408,5,4,00,1,08,774611,229083,,,
236684291,JONAS & LILLIAN WARRELL TRUST UA DTD 090779 FBO ST PATRICK SCH,,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200506,1,04,000000000,2,01,202412,4,3,00,1,12,205738,59096,,T20,
236684332,LESLIE M KARPER TRUST UW,,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200506,1,04,000000000,2,01,202412,5,4,00,1,12,500811,147396,,T20,
236684355,TRUST UNDER POWER OF APPOINTMENT OF FANNIE FETTER,% MANUFACTURERS AND TRADERS TRUST C,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200207,0,04,928000000,1,01,202412,4,4,00,1,12,480669,123317,,T22,
236692323,REVEREND WILLIAM J FITZPATRICK MEMORIAL SCHOLARSHIP FUND,% YORK BANK AND TRUST COMPANY,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1200,198101,1,04,040000000,2,01,202412,4,2,00,1,12,184055,17049,,,
236692353,SAMUEL A HUMMER TRUST UA B08500 YORK BANK & TRUST CO,% M & T INVESTMENT GROUP,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,0,1000,000000,0,04,000000000,0,12,202412,4,3,00,1,12,181815,67188,,,
236692381,GEORGE B RUDY JR TRUST 4B08514,% YORK BANK & TRUST CO TTEE,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,3,1000,000000,0,04,909000000,6,12,202408,6,5,00,1,08,2796968,571307,,T90Z,
236694431,MATILDA P HERBST TRUST UW DTD 1-7-80,% ALLFIRST TRUST CO OF PA,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200206,1,04,000000000,1,01,202412,4,3,00,1,12,163342,70153,,T90,
236706769,ROBERT A RUPP TRUST UW,% M & T INVESTMENT GROUP,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200611,1,04,000000000,2,01,202412,4,3,00,1,12,152501,54376,,T20,HAMBURG SAVINGS & TRUST CO TTEE
236708044,GUY K & VIRGINIA K LUDWIG TRUST UA B08566,% ALLFIRST TRUST CO OF PA,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200207,1,04,000000000,1,01,202412,4,3,00,1,12,190451,57613,,T20,YORK BANK & TRUST CO TTEE
236708045,GEORGE B RUDY JR TRUST B08567 THE YORK BANK & TRUST CO TRUSTEE,,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,198612,1,04,602559000,2,01,202409,7,6,00,1,09,6683718,1553850,,,
236724043,RAYMOND E EVLETH TRUST UW FBO,,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1200,199605,1,04,602000000,2,01,202410,6,5,00,1,10,3329284,750395,,T20Z,GOODWILL INDUSTRIES OF CENTRAL PA
236724657,MARY E HOLLWAY TRUST UW,% DAUPHIN DEPOSIT BANK AND TRUST CO,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,3,1000,198211,1,04,119000000,1,01,202405,4,3,00,1,05,191803,36663,,,
236744410,WILLIAM B HAMMOND II TA,% M AND T MICHAEL MYERS,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200608,1,04,000000000,2,01,202412,4,4,00,1,12,395320,128642,,B90,
236745697,SERGEANT PHILIP GERMAN MEMORIAL FDN CO TR UW,% DAUPHIN DEPOSIT BANK & TRUST CO,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,198310,1,04,040566000,2,01,202412,6,4,00,1,12,1366552,403792,,,
236747318,RUTH B JAYNES TR,% DAUPHIN DEP BK & TR CO,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,198806,1,04,602000000,2,01,202412,5,4,00,1,12,580953,172230,,,
236767018,LILLIAN ESTHER LOUCKS TA THE YORK BANK & TRUST CO,% ALLFIRST TRUST CO OF PA,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200210,1,04,000000000,2,01,202412,5,4,00,1,12,569768,188403,,T22,
236767036,MARTIN L HOOVER TRUST U-W,,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,3,1000,198603,1,04,901602000,2,01,202408,4,3,00,1,08,241790,62288,,,
236767052,ERVIN D FEIGLER T A,% YORK BANK & TRUST COTTEE,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,198507,1,04,602429000,2,01,202412,6,4,00,1,12,1207990,338208,,,
236767559,MOLLY GINGOLD TRUST UW DR RALPH B LITTLE FUND,% ALLFIRST TRUST CO OF PA,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,3,1000,200201,1,04,000000000,2,01,202408,3,3,00,1,08,85177,26155,,T22,DAUPHIN DEPOSIT BANK & TRUST CO
236768873,ADAM LENHART T W,% M&T INVESTMENT GROUP,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200612,1,04,000000000,2,01,202412,5,4,00,1,12,505308,164432,,T20,
236780056,MARGARET M MEGAHAN PERPETUAL TRUST FBO SPCA,% MANUFACTURERS AND TRADERS TRUST C,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200506,1,04,928000000,2,01,202412,3,2,00,1,12,94588,23889,,T20,
236784418,HESSENBERGER MEMORIAL FUND TRUST,% M & T INVESTMENT GROUP,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,3,1000,200608,1,04,000000000,1,01,202409,4,2,00,1,09,100335,13989,,T22,MANUFACTURERS & TRADERS TRUST CO
236787100,HERMAN A & CARRIE S EBERT TR UW,% ALLFIRST TR TR TAX DEPT,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,3,1000,198601,1,04,030152000,2,01,202405,4,3,00,1,05,387524,68124,,,
236790646,ALEXANDER STEWART TR UA FBO SHIPPENSBURG PRESBYTERIAN CHURCH,% ALLFIRST TRUST,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200110,1,04,000000000,1,01,202412,4,3,00,1,12,145053,44415,,X110,DAUPHIN DEPOSIT BK & TR CO TTEE
236795638,HAROLD & EVELYN W MATTHEWS TRUST U-A CHARITABLE BO8900,,626 COMMERCE DRIVE - 3RD FLOOR,AMHERST,NY,14228-2307,0000,03,3,1000,198612,1,04,040560000,2,01,202405,5,4,00,1,05,598226,149785,,,
236795651,JACOB C & HAZEL B PLATTS THE YORK BANK & TRUST CO,% ALLFIRST TRUST CO OF PA,PO BOX 1504,BUFFALO,NY,14240-1504,0000,03,3,1000,200210,1,04,000000000,2,01,202412,4,4,00,1,12,478741,141806,,T22,
